tile_h,tile_v,target
12012,13992,0
12045,13992,0
12111,13992,1
12144,13992,2
12210,13992,0
12243,13992,0
12276,13992,0
12309,13992,0
12342,13992,0
12441,13992,30
12474,13992,72
12639,13992,316
12738,13992,0
12771,13992,156
12804,13992,307
12837,13992,94
12870,13992,312
12903,13992,102
12936,13992,111
12969,13992,51
13002,13992,0
13035,13992,0
13101,13992,0
13134,13992,0
13233,13992,81
13266,13992,487
13299,13992,97
13332,13992,0
13365,13992,80
13398,13992,0
13431,13992,0
13464,13992,12
13497,13992,0
13530,13992,12
13563,13992,0
13596,13992,0
13662,13992,0
13695,13992,1
5148,14025,0
5181,14025,0
5247,14025,0
5379,14025,0
5445,14025,0
5544,14025,0
5610,14025,0
5643,14025,0
5676,14025,0
5709,14025,0
5742,14025,0
5841,14025,0
6006,14025,0
6039,14025,0
6138,14025,0
6171,14025,0
6237,14025,0
6270,14025,0
6369,14025,0
6435,14025,0
6468,14025,0
6501,14025,0
6534,14025,0
6567,14025,0
6600,14025,0
6633,14025,0
6666,14025,0
6732,14025,0
6798,14025,0
6831,14025,0
6864,14025,0
6897,14025,0
6930,14025,0
6996,14025,0
7029,14025,0
7062,14025,0
7095,14025,0
7128,14025,0
7161,14025,0
7194,14025,0
7227,14025,0
7260,14025,0
7293,14025,0
7326,14025,0
7359,14025,0
7392,14025,0
7425,14025,0
7458,14025,0
7491,14025,0
7524,14025,0
7557,14025,0
7656,14025,0
7689,14025,0
7722,14025,0
7755,14025,0
7821,14025,0
7887,14025,0
7920,14025,0
7986,14025,0
8019,14025,0
8118,14025,0
8151,14025,0
8184,14025,0
8250,14025,0
8316,14025,0
8349,14025,0
8448,14025,0
8481,14025,0
8514,14025,0
8547,14025,0
8613,14025,0
8646,14025,0
8679,14025,0
8712,14025,0
8745,14025,0
8778,14025,0
8844,14025,0
8943,14025,0
9075,14025,109
9108,14025,150
9141,14025,21
9207,14025,0
9240,14025,0
9273,14025,0
9306,14025,0
9339,14025,0
9372,14025,0
9405,14025,0
9438,14025,0
9471,14025,141
9537,14025,332
9570,14025,40
9636,14025,0
9735,14025,5
9768,14025,0
9801,14025,45
9834,14025,178
9867,14025,340
9900,14025,72
9933,14025,35
9966,14025,1
10098,14025,243
10131,14025,334
10164,14025,11
10230,14025,55
10296,14025,0
10362,14025,0
10395,14025,0
10428,14025,0
10494,14025,0
10527,14025,0
10593,14025,0
10626,14025,0
10659,14025,0
10758,14025,14
10791,14025,0
10824,14025,0
10923,14025,0
10989,14025,0
11022,14025,0
11121,14025,0
11187,14025,0
11220,14025,0
11352,14025,0
11418,14025,19
11451,14025,9
11484,14025,73
11517,14025,141
11550,14025,0
11583,14025,1
11649,14025,0
11715,14025,0
11781,14025,0
11814,14025,0
11847,14025,0
11880,14025,0
11913,14025,0
11946,14025,0
12012,14025,33
12210,14025,0
12243,14025,0
12276,14025,0
12309,14025,55
12342,14025,2
12375,14025,0
12408,14025,0
12507,14025,17
12540,14025,9
12573,14025,38
12606,14025,102
12639,14025,195
12705,14025,38
12738,14025,9
12771,14025,121
12804,14025,95
12837,14025,8
12870,14025,56
12936,14025,44
13002,14025,71
13068,14025,92
13101,14025,14
13233,14025,289
13266,14025,394
13365,14025,0
13398,14025,0
13464,14025,51
13497,14025,0
13530,14025,33
13563,14025,0
13629,14025,0
13662,14025,2
13695,14025,0
13728,14025,0
5181,14058,0
5214,14058,0
5247,14058,0
5313,14058,0
5412,14058,0
5445,14058,0
5478,14058,0
5511,14058,0
5544,14058,0
5577,14058,0
5610,14058,0
5676,14058,0
5742,14058,0
5808,14058,0
5874,14058,0
5940,14058,0
5973,14058,0
6105,14058,0
6138,14058,0
6171,14058,0
6204,14058,0
6270,14058,0
6303,14058,0
6369,14058,0
6402,14058,0
6435,14058,0
6501,14058,0
6534,14058,0
6567,14058,0
6600,14058,0
6666,14058,0
6699,14058,0
6765,14058,0
6798,14058,0
6864,14058,0
6930,14058,0
6963,14058,0
6996,14058,0
7029,14058,0
7062,14058,0
7095,14058,0
7128,14058,0
7161,14058,0
7194,14058,0
7227,14058,0
7260,14058,0
7392,14058,0
7425,14058,0
7458,14058,0
7524,14058,0
7656,14058,0
7689,14058,0
7722,14058,0
7755,14058,0
7788,14058,0
7854,14058,0
7887,14058,0
7920,14058,0
8019,14058,0
8052,14058,0
8085,14058,0
8250,14058,0
8316,14058,0
8349,14058,0
8415,14058,0
8448,14058,0
8514,14058,0
8547,14058,0
8580,14058,0
8613,14058,0
8646,14058,0
8679,14058,0
8712,14058,0
8745,14058,0
8778,14058,0
8811,14058,0
8877,14058,0
8976,14058,0
9009,14058,0
9042,14058,0
9075,14058,0
9141,14058,85
9174,14058,1
9207,14058,0
9240,14058,0
9273,14058,0
9339,14058,0
9438,14058,23
9537,14058,63
9570,14058,34
9669,14058,0
9702,14058,0
9735,14058,0
9768,14058,36
9801,14058,32
9867,14058,144
9933,14058,7
9966,14058,3
10065,14058,91
10164,14058,0
10197,14058,1
10230,14058,243
10296,14058,52
10362,14058,0
10395,14058,0
10428,14058,0
10461,14058,0
10494,14058,0
10527,14058,0
10560,14058,0
10593,14058,40
10626,14058,109
10692,14058,0
10758,14058,0
10824,14058,0
10857,14058,0
10890,14058,0
10923,14058,0
10989,14058,0
11022,14058,0
11055,14058,0
11088,14058,14
11121,14058,0
11154,14058,0
11220,14058,0
11286,14058,0
11319,14058,0
11352,14058,0
11385,14058,132
11418,14058,192
11451,14058,152
11484,14058,276
11517,14058,34
11583,14058,0
11616,14058,0
11649,14058,0
11682,14058,0
11715,14058,0
11781,14058,0
11814,14058,0
11847,14058,0
11880,14058,18
11913,14058,0
11946,14058,0
11979,14058,129
12012,14058,91
12078,14058,113
12177,14058,50
12210,14058,50
12243,14058,94
12309,14058,391
12342,14058,37
12375,14058,0
12408,14058,0
12474,14058,0
12507,14058,0
12540,14058,5
12573,14058,190
12639,14058,239
12705,14058,27
12738,14058,62
12771,14058,52
12804,14058,58
12837,14058,353
12870,14058,4
12903,14058,0
12969,14058,141
13002,14058,0
13035,14058,195
13068,14058,76
13134,14058,82
13167,14058,94
13200,14058,79
13266,14058,43
13299,14058,0
13365,14058,0
13398,14058,0
13464,14058,0
13497,14058,0
13563,14058,1
13629,14058,0
13662,14058,0
13695,14058,0
13728,14058,0
5181,14091,0
5247,14091,0
5313,14091,0
5346,14091,0
5379,14091,0
5412,14091,0
5445,14091,0
5544,14091,0
5577,14091,0
5643,14091,0
5676,14091,0
5709,14091,0
5775,14091,0
5808,14091,0
5841,14091,0
5907,14091,0
5973,14091,0
6006,14091,0
6072,14091,0
6105,14091,0
6138,14091,0
6204,14091,0
6237,14091,0
6270,14091,0
6303,14091,0
6336,14091,0
6402,14091,0
6435,14091,0
6501,14091,0
6534,14091,0
6567,14091,0
6699,14091,0
6765,14091,0
6831,14091,0
6897,14091,0
6930,14091,0
6963,14091,0
7029,14091,0
7062,14091,0
7095,14091,0
7128,14091,0
7161,14091,0
7194,14091,0
7227,14091,0
7293,14091,0
7359,14091,0
7458,14091,0
7491,14091,0
7524,14091,0
7557,14091,0
7623,14091,0
7656,14091,0
7689,14091,0
7722,14091,0
7755,14091,0
7821,14091,0
7854,14091,0
7887,14091,0
7920,14091,0
7986,14091,0
8085,14091,0
8118,14091,0
8151,14091,0
8250,14091,0
8283,14091,0
8316,14091,0
8349,14091,0
8382,14091,0
8415,14091,0
8448,14091,0
8481,14091,0
8547,14091,0
8580,14091,0
8613,14091,0
8646,14091,0
8679,14091,0
8712,14091,0
8778,14091,0
8811,14091,0
8943,14091,0
8976,14091,0
9009,14091,0
9042,14091,0
9075,14091,0
9108,14091,0
9141,14091,0
9174,14091,4
9207,14091,0
9240,14091,59
9405,14091,72
9504,14091,0
9537,14091,5
9570,14091,327
9603,14091,121
9669,14091,0
9735,14091,0
9768,14091,0
9801,14091,0
9867,14091,266
9900,14091,10
9933,14091,11
9966,14091,121
9999,14091,758
10032,14091,180
10065,14091,176
10098,14091,2
10131,14091,5
10164,14091,64
10197,14091,324
10230,14091,112
10263,14091,8
10296,14091,0
10329,14091,0
10362,14091,0
10428,14091,0
10461,14091,0
10560,14091,2
10593,14091,31
10626,14091,21
10692,14091,0
10725,14091,0
10791,14091,0
10824,14091,0
10857,14091,0
10890,14091,0
10989,14091,0
11022,14091,0
11088,14091,0
11121,14091,0
11187,14091,0
11220,14091,0
11253,14091,0
11319,14091,0
11352,14091,0
11385,14091,0
11418,14091,23
11451,14091,206
11550,14091,0
11583,14091,0
11616,14091,0
11649,14091,0
11682,14091,0
11715,14091,0
11748,14091,0
11781,14091,0
11847,14091,25
11880,14091,231
11913,14091,0
11946,14091,16
11979,14091,166
12012,14091,0
12045,14091,1
12078,14091,67
12111,14091,0
12144,14091,5
12210,14091,66
12309,14091,49
12342,14091,27
12375,14091,1
12474,14091,24
12507,14091,35
12540,14091,285
12573,14091,391
12639,14091,125
12672,14091,259
12705,14091,26
12738,14091,79
12771,14091,155
12804,14091,175
12837,14091,308
12870,14091,44
12903,14091,1
12936,14091,257
13068,14091,11
13101,14091,416
13134,14091,254
13167,14091,117
13200,14091,0
13233,14091,0
13266,14091,0
13299,14091,0
13365,14091,0
13431,14091,0
13497,14091,0
13530,14091,0
13563,14091,0
13629,14091,0
13662,14091,18
13728,14091,2
13761,14091,0
5181,14124,0
5214,14124,0
5247,14124,0
5280,14124,0
5346,14124,0
5445,14124,0
5511,14124,0
5610,14124,0
5643,14124,0
5676,14124,0
5709,14124,0
5742,14124,0
5775,14124,0
5808,14124,0
5874,14124,0
5907,14124,0
5940,14124,0
5973,14124,0
6006,14124,0
6039,14124,0
6072,14124,0
6138,14124,0
6171,14124,0
6204,14124,0
6237,14124,0
6270,14124,0
6303,14124,0
6336,14124,0
6435,14124,0
6468,14124,0
6501,14124,0
6534,14124,0
6567,14124,0
6600,14124,0
6666,14124,0
6699,14124,0
6732,14124,0
6765,14124,0
6798,14124,0
6831,14124,0
6897,14124,0
6930,14124,0
6996,14124,0
7062,14124,0
7095,14124,0
7128,14124,0
7161,14124,0
7260,14124,4
7293,14124,0
7326,14124,0
7359,14124,0
7392,14124,0
7425,14124,0
7491,14124,0
7524,14124,0
7557,14124,0
7590,14124,0
7656,14124,0
7689,14124,0
7788,14124,0
7953,14124,0
7986,14124,0
8019,14124,0
8151,14124,0
8184,14124,0
8250,14124,0
8349,14124,0
8448,14124,0
8547,14124,0
8580,14124,0
8613,14124,0
8646,14124,0
8679,14124,0
8712,14124,0
8745,14124,0
8778,14124,0
8811,14124,0
8877,14124,0
8910,14124,0
8976,14124,0
9009,14124,0
9075,14124,0
9108,14124,0
9141,14124,0
9174,14124,0
9207,14124,0
9240,14124,27
9273,14124,18
9405,14124,54
9471,14124,182
9504,14124,18
9570,14124,70
9636,14124,271
9669,14124,15
9702,14124,0
9768,14124,0
9801,14124,0
9834,14124,0
9867,14124,12
9933,14124,0
9966,14124,0
9999,14124,232
10032,14124,734
10065,14124,163
10164,14124,43
10230,14124,0
10329,14124,0
10362,14124,4
10395,14124,0
10428,14124,0
10461,14124,0
10527,14124,0
10593,14124,38
10626,14124,0
10659,14124,0
10725,14124,0
10791,14124,0
10824,14124,0
10857,14124,0
10923,14124,0
10956,14124,0
10989,14124,0
11055,14124,0
11121,14124,0
11154,14124,0
11187,14124,0
11220,14124,0
11253,14124,0
11319,14124,0
11352,14124,0
11385,14124,0
11418,14124,0
11451,14124,0
11517,14124,1
11583,14124,0
11649,14124,0
11682,14124,0
11715,14124,0
11814,14124,216
11880,14124,6
11946,14124,70
11979,14124,65
12045,14124,0
12078,14124,0
12111,14124,122
12144,14124,396
12177,14124,413
12210,14124,307
12243,14124,64
12276,14124,298
12309,14124,0
12375,14124,14
12408,14124,19
12474,14124,19
12540,14124,286
12606,14124,108
12639,14124,203
12672,14124,158
12771,14124,70
12804,14124,192
12837,14124,86
12870,14124,39
12903,14124,24
12936,14124,27
13002,14124,7
13035,14124,24
13068,14124,173
13134,14124,0
13167,14124,34
13200,14124,17
13233,14124,0
13266,14124,0
13365,14124,2
13398,14124,0
13431,14124,0
13464,14124,0
13497,14124,0
13530,14124,0
13563,14124,0
13596,14124,0
13629,14124,0
13662,14124,0
13728,14124,3
5148,14157,0
5181,14157,0
5214,14157,0
5247,14157,0
5346,14157,0
5412,14157,0
5445,14157,0
5478,14157,0
5577,14157,0
5610,14157,0
5742,14157,0
5775,14157,0
5808,14157,0
5841,14157,0
5874,14157,0
5940,14157,0
5973,14157,0
6006,14157,0
6072,14157,0
6105,14157,0
6138,14157,0
6204,14157,0
6237,14157,0
6270,14157,0
6303,14157,0
6336,14157,0
6402,14157,0
6435,14157,0
6468,14157,0
6501,14157,0
6534,14157,0
6633,14157,0
6666,14157,0
6699,14157,0
6732,14157,0
6765,14157,0
6864,14157,0
7029,14157,0
7095,14157,0
7128,14157,0
7161,14157,0
7194,14157,0
7227,14157,0
7260,14157,0
7293,14157,0
7326,14157,0
7425,14157,0
7458,14157,0
7491,14157,0
7524,14157,0
7557,14157,0
7590,14157,0
7656,14157,0
7689,14157,0
7722,14157,0
7821,14157,0
7887,14157,0
7920,14157,0
7953,14157,0
7986,14157,0
8052,14157,0
8085,14157,0
8118,14157,0
8184,14157,0
8217,14157,0
8283,14157,0
8349,14157,0
8382,14157,0
8448,14157,0
8481,14157,0
8514,14157,0
8547,14157,0
8580,14157,0
8613,14157,0
8646,14157,0
8679,14157,0
8712,14157,0
8745,14157,0
8811,14157,0
8844,14157,0
8910,14157,0
8943,14157,0
8976,14157,0
9009,14157,0
9042,14157,0
9075,14157,0
9141,14157,0
9174,14157,0
9207,14157,0
9240,14157,0
9273,14157,6
9306,14157,1
9339,14157,0
9372,14157,0
9405,14157,0
9438,14157,0
9471,14157,45
9570,14157,392
9603,14157,169
9669,14157,7
9735,14157,0
9768,14157,31
9834,14157,0
9900,14157,212
9933,14157,0
9966,14157,85
10065,14157,376
10131,14157,48
10164,14157,0
10230,14157,0
10296,14157,94
10329,14157,0
10362,14157,0
10428,14157,0
10461,14157,0
10494,14157,0
10527,14157,0
10593,14157,0
10659,14157,0
10692,14157,0
10758,14157,0
10857,14157,0
10956,14157,0
10989,14157,0
11022,14157,0
11055,14157,0
11121,14157,0
11286,14157,0
11319,14157,0
11352,14157,0
11418,14157,0
11451,14157,7
11517,14157,5
11550,14157,0
11583,14157,0
11616,14157,0
11715,14157,0
11748,14157,0
11847,14157,4
11880,14157,0
11979,14157,206
12012,14157,231
12045,14157,139
12111,14157,21
12144,14157,87
12177,14157,157
12243,14157,81
12276,14157,22
12309,14157,0
12375,14157,0
12441,14157,2
12507,14157,95
12540,14157,0
12573,14157,5
12606,14157,87
12672,14157,9
12738,14157,8
12771,14157,393
12804,14157,340
12837,14157,120
12936,14157,144
13002,14157,0
13167,14157,20
13200,14157,2
13266,14157,0
13299,14157,0
13332,14157,0
13365,14157,0
13398,14157,0
13431,14157,0
13464,14157,0
13530,14157,0
13563,14157,0
13596,14157,0
13629,14157,0
13662,14157,1
13695,14157,0
13728,14157,0
13761,14157,0
5148,14190,0
5280,14190,0
5313,14190,0
5346,14190,0
5478,14190,0
5544,14190,0
5577,14190,0
5610,14190,0
5643,14190,0
5676,14190,0
5709,14190,0
5841,14190,0
5874,14190,0
5907,14190,0
5940,14190,0
6105,14190,0
6171,14190,0
6204,14190,0
6303,14190,0
6336,14190,0
6369,14190,0
6402,14190,0
6501,14190,0
6600,14190,0
6633,14190,0
6666,14190,0
6732,14190,0
6831,14190,0
6864,14190,0
6897,14190,0
6930,14190,0
6963,14190,0
6996,14190,0
7029,14190,0
7128,14190,0
7194,14190,0
7227,14190,0
7260,14190,0
7293,14190,0
7326,14190,0
7425,14190,0
7458,14190,0
7491,14190,0
7524,14190,64
7557,14190,0
7590,14190,0
7623,14190,0
7689,14190,0
7755,14190,2
7821,14190,0
7854,14190,2
7887,14190,0
7953,14190,0
8019,14190,0
8052,14190,0
8085,14190,0
8118,14190,0
8151,14190,0
8217,14190,0
8316,14190,0
8415,14190,0
8646,14190,0
8679,14190,0
8712,14190,0
8778,14190,0
8811,14190,0
8844,14190,0
8877,14190,0
8910,14190,0
8943,14190,0
8976,14190,0
9009,14190,0
9141,14190,0
9174,14190,0
9207,14190,0
9273,14190,0
9306,14190,1
9339,14190,0
9372,14190,0
9405,14190,0
9471,14190,44
9504,14190,15
9537,14190,106
9570,14190,342
9669,14190,100
9702,14190,17
9735,14190,22
9768,14190,9
9834,14190,57
9966,14190,299
9999,14190,200
10065,14190,37
10098,14190,54
10197,14190,0
10263,14190,0
10296,14190,0
10362,14190,0
10395,14190,0
10428,14190,0
10461,14190,0
10527,14190,0
10560,14190,0
10626,14190,0
10659,14190,0
10758,14190,0
10791,14190,0
10824,14190,0
10857,14190,0
10890,14190,0
10923,14190,0
10956,14190,0
10989,14190,0
11022,14190,0
11055,14190,0
11088,14190,0
11121,14190,0
11154,14190,0
11220,14190,0
11253,14190,0
11319,14190,0
11352,14190,0
11418,14190,0
11451,14190,11
11616,14190,0
11649,14190,0
11682,14190,0
11781,14190,0
11814,14190,0
11880,14190,0
11946,14190,0
12012,14190,0
12045,14190,11
12144,14190,247
12177,14190,164
12210,14190,9
12276,14190,15
12309,14190,42
12342,14190,12
12375,14190,22
12408,14190,37
12441,14190,0
12474,14190,171
12507,14190,75
12540,14190,69
12573,14190,70
12606,14190,80
12639,14190,17
12672,14190,7
12705,14190,29
12771,14190,0
12804,14190,29
12837,14190,38
12936,14190,194
12969,14190,14
13035,14190,0
13068,14190,39
13101,14190,0
13200,14190,0
13233,14190,0
13266,14190,0
13299,14190,0
13365,14190,0
13398,14190,0
13431,14190,0
13497,14190,0
13563,14190,0
13596,14190,0
13629,14190,0
13662,14190,0
13695,14190,1
13728,14190,0
13794,14190,1
13827,14190,0
5115,14223,0
5148,14223,0
5280,14223,0
5313,14223,0
5346,14223,0
5412,14223,0
5445,14223,0
5478,14223,0
5511,14223,0
5577,14223,0
5643,14223,0
5676,14223,0
5709,14223,0
5742,14223,0
5775,14223,0
5808,14223,0
5841,14223,0
5973,14223,0
6006,14223,0
6039,14223,0
6105,14223,0
6138,14223,0
6171,14223,0
6204,14223,0
6237,14223,0
6270,14223,0
6303,14223,0
6435,14223,0
6468,14223,0
6501,14223,0
6534,14223,0
6567,14223,0
6600,14223,0
6699,14223,0
6831,14223,0
6864,14223,0
6930,14223,0
6996,14223,0
7029,14223,0
7161,14223,0
7194,14223,0
7227,14223,0
7260,14223,0
7326,14223,0
7359,14223,0
7392,14223,0
7458,14223,0
7491,14223,0
7524,14223,37
7557,14223,0
7590,14223,0
7623,14223,0
7656,14223,0
7722,14223,0
7755,14223,0
7788,14223,0
7821,14223,0
7854,14223,80
7920,14223,0
7953,14223,0
8019,14223,0
8085,14223,0
8118,14223,0
8184,14223,0
8217,14223,0
8250,14223,0
8283,14223,0
8316,14223,0
8415,14223,0
8448,14223,0
8547,14223,5
8580,14223,81
8613,14223,0
8679,14223,0
8712,14223,0
8745,14223,0
8778,14223,0
8811,14223,0
8844,14223,0
8877,14223,0
8910,14223,0
8943,14223,0
8976,14223,0
9042,14223,0
9075,14223,0
9108,14223,0
9141,14223,0
9174,14223,0
9273,14223,0
9306,14223,0
9339,14223,37
9372,14223,0
9405,14223,0
9438,14223,0
9471,14223,0
9504,14223,0
9537,14223,0
9570,14223,3
9603,14223,61
9636,14223,47
9669,14223,156
9735,14223,0
9768,14223,80
9801,14223,111
9834,14223,137
9867,14223,70
9999,14223,218
10032,14223,226
10065,14223,99
10131,14223,0
10164,14223,0
10197,14223,0
10263,14223,0
10296,14223,0
10428,14223,0
10461,14223,0
10494,14223,0
10527,14223,0
10593,14223,0
10659,14223,0
10692,14223,0
10725,14223,0
10791,14223,0
10824,14223,0
10857,14223,0
10923,14223,0
10956,14223,0
10989,14223,0
11022,14223,0
11055,14223,0
11088,14223,0
11154,14223,0
11187,14223,0
11220,14223,0
11253,14223,0
11286,14223,0
11319,14223,0
11385,14223,0
11451,14223,18
11484,14223,0
11517,14223,0
11550,14223,0
11583,14223,0
11649,14223,0
11715,14223,0
11748,14223,0
11781,14223,0
11814,14223,0
11913,14223,0
11946,14223,0
11979,14223,0
12012,14223,0
12045,14223,0
12078,14223,322
12111,14223,12
12144,14223,59
12177,14223,0
12309,14223,0
12342,14223,71
12375,14223,68
12441,14223,21
12474,14223,36
12507,14223,0
12573,14223,158
12639,14223,45
12705,14223,5
12738,14223,3
12771,14223,19
12804,14223,4
12837,14223,151
12870,14223,488
12903,14223,151
12936,14223,45
12969,14223,70
13035,14223,78
13068,14223,187
13101,14223,0
13167,14223,0
13200,14223,0
13233,14223,29
13266,14223,17
13299,14223,0
13332,14223,0
13365,14223,0
13398,14223,0
13431,14223,0
13464,14223,0
13497,14223,0
13530,14223,0
13563,14223,0
13596,14223,0
13662,14223,0
13695,14223,0
13761,14223,5
13794,14223,0
13827,14223,20
5148,14256,0
5181,14256,0
5214,14256,0
5247,14256,0
5280,14256,0
5313,14256,0
5379,14256,0
5445,14256,0
5511,14256,0
5577,14256,0
5610,14256,0
5643,14256,0
5676,14256,0
5709,14256,0
5742,14256,0
5775,14256,0
5841,14256,0
5973,14256,0
6006,14256,0
6039,14256,0
6072,14256,0
6105,14256,0
6138,14256,0
6204,14256,0
6237,14256,0
6270,14256,0
6336,14256,0
6369,14256,0
6435,14256,0
6501,14256,0
6600,14256,0
6633,14256,0
6699,14256,0
6732,14256,0
6798,14256,0
6864,14256,0
6897,14256,10
6930,14256,0
6963,14256,0
7062,14256,0
7095,14256,0
7128,14256,0
7161,14256,0
7227,14256,0
7260,14256,0
7326,14256,0
7392,14256,0
7425,14256,0
7458,14256,0
7557,14256,0
7590,14256,0
7623,14256,0
7722,14256,0
7788,14256,0
7854,14256,0
7920,14256,3
7953,14256,0
7986,14256,0
8019,14256,0
8085,14256,12
8118,14256,0
8151,14256,0
8217,14256,0
8283,14256,0
8349,14256,7
8382,14256,0
8415,14256,0
8448,14256,0
8481,14256,0
8547,14256,0
8580,14256,0
8646,14256,0
8679,14256,0
8745,14256,0
8811,14256,0
8877,14256,0
8910,14256,0
8943,14256,0
8976,14256,0
9009,14256,0
9075,14256,0
9108,14256,0
9141,14256,0
9174,14256,0
9207,14256,0
9306,14256,0
9372,14256,0
9438,14256,0
9471,14256,0
9504,14256,32
9537,14256,0
9570,14256,0
9603,14256,0
9636,14256,0
9669,14256,12
9768,14256,0
9801,14256,16
9867,14256,15
9900,14256,71
9933,14256,6
9966,14256,77
9999,14256,151
10032,14256,60
10065,14256,113
10098,14256,122
10131,14256,0
10164,14256,0
10197,14256,0
10230,14256,0
10263,14256,0
10296,14256,0
10362,14256,0
10428,14256,0
10461,14256,0
10494,14256,0
10560,14256,0
10593,14256,0
10626,14256,0
10659,14256,0
10692,14256,0
10725,14256,0
10758,14256,0
10857,14256,0
10923,14256,0
10956,14256,0
11022,14256,0
11088,14256,0
11121,14256,0
11220,14256,0
11286,14256,0
11352,14256,0
11385,14256,0
11418,14256,25
11451,14256,2
11583,14256,0
11649,14256,0
11682,14256,0
11715,14256,0
11748,14256,0
11781,14256,0
11979,14256,0
12012,14256,0
12078,14256,18
12111,14256,80
12177,14256,14
12243,14256,196
12276,14256,0
12309,14256,0
12375,14256,17
12408,14256,1
12474,14256,5
12507,14256,125
12540,14256,143
12606,14256,270
12639,14256,20
12672,14256,0
12705,14256,0
12738,14256,2
12903,14256,51
13035,14256,53
13068,14256,0
13101,14256,0
13134,14256,0
13200,14256,0
13233,14256,2
13299,14256,0
13365,14256,23
13398,14256,0
13497,14256,0
13530,14256,0
13629,14256,0
13662,14256,1
13761,14256,8
5115,14289,0
5181,14289,0
5214,14289,0
5247,14289,0
5280,14289,0
5346,14289,0
5379,14289,0
5412,14289,0
5445,14289,0
5478,14289,0
5544,14289,0
5577,14289,0
5643,14289,0
5676,14289,0
5742,14289,0
5808,14289,0
5841,14289,0
5874,14289,0
5907,14289,0
5940,14289,0
5973,14289,0
6006,14289,0
6039,14289,0
6072,14289,0
6105,14289,0
6138,14289,0
6204,14289,0
6270,14289,0
6303,14289,0
6402,14289,0
6435,14289,0
6468,14289,0
6501,14289,0
6633,14289,0
6699,14289,0
6765,14289,0
6798,14289,0
6831,14289,0
6864,14289,29
6996,14289,0
7029,14289,0
7062,14289,0
7095,14289,0
7128,14289,0
7161,14289,1
7194,14289,0
7227,14289,0
7260,14289,0
7293,14289,0
7392,14289,0
7425,14289,0
7458,14289,0
7491,14289,0
7623,14289,0
7656,14289,0
7689,14289,0
7722,14289,0
7821,14289,0
7854,14289,24
7887,14289,12
7953,14289,0
7986,14289,0
8052,14289,0
8118,14289,0
8151,14289,0
8217,14289,0
8250,14289,0
8283,14289,0
8316,14289,1
8382,14289,0
8415,14289,0
8448,14289,0
8481,14289,0
8514,14289,0
8547,14289,0
8580,14289,0
8613,14289,0
8679,14289,0
8712,14289,0
8745,14289,0
8778,14289,0
8811,14289,0
8844,14289,0
8910,14289,0
8943,14289,0
8976,14289,0
9042,14289,0
9075,14289,0
9108,14289,0
9141,14289,0
9240,14289,0
9273,14289,0
9306,14289,0
9339,14289,0
9372,14289,33
9438,14289,46
9471,14289,0
9504,14289,0
9570,14289,0
9603,14289,0
9636,14289,0
9669,14289,30
9702,14289,44
9735,14289,3
9801,14289,0
9834,14289,20
9867,14289,0
9900,14289,67
9966,14289,84
9999,14289,103
10032,14289,43
10065,14289,0
10098,14289,0
10131,14289,0
10164,14289,0
10197,14289,0
10230,14289,0
10263,14289,0
10329,14289,0
10362,14289,0
10494,14289,0
10527,14289,0
10593,14289,0
10626,14289,0
10659,14289,0
10692,14289,0
10725,14289,0
10758,14289,0
10791,14289,0
10989,14289,0
11022,14289,0
11055,14289,0
11121,14289,0
11154,14289,0
11220,14289,0
11451,14289,0
11484,14289,0
11517,14289,0
11583,14289,0
11616,14289,0
11715,14289,0
11748,14289,0
11814,14289,0
11847,14289,0
11880,14289,0
11913,14289,0
12012,14289,128
12045,14289,388
12078,14289,81
12111,14289,401
12144,14289,78
12177,14289,144
12342,14289,33
12441,14289,3
12474,14289,115
12507,14289,48
12573,14289,98
12606,14289,10
12639,14289,1
12672,14289,1
12804,14289,5
12837,14289,264
12870,14289,138
12936,14289,0
12969,14289,0
13002,14289,0
13035,14289,0
13068,14289,0
13101,14289,0
13134,14289,0
13200,14289,0
13266,14289,0
13299,14289,0
13365,14289,1
13398,14289,17
13431,14289,2
13530,14289,0
13563,14289,2
13662,14289,1
13695,14289,1
13728,14289,1
13794,14289,10
5049,14322,0
5115,14322,0
5181,14322,0
5214,14322,0
5313,14322,0
5346,14322,0
5379,14322,0
5412,14322,0
5445,14322,0
5478,14322,0
5511,14322,0
5544,14322,0
5610,14322,0
5676,14322,0
5709,14322,0
5808,14322,0
5841,14322,0
5874,14322,0
5940,14322,0
5973,14322,0
6006,14322,0
6039,14322,0
6105,14322,0
6138,14322,0
6171,14322,0
6204,14322,0
6237,14322,0
6270,14322,0
6303,14322,0
6369,14322,0
6468,14322,0
6501,14322,0
6534,14322,15
6567,14322,0
6600,14322,0
6633,14322,0
6699,14322,0
6765,14322,0
6798,14322,0
6831,14322,0
6864,14322,6
6963,14322,0
7062,14322,0
7095,14322,0
7128,14322,0
7161,14322,0
7194,14322,0
7260,14322,0
7293,14322,0
7326,14322,0
7359,14322,0
7392,14322,0
7491,14322,0
7557,14322,0
7590,14322,0
7656,14322,0
7689,14322,0
7722,14322,0
7755,14322,0
7788,14322,0
7821,14322,0
7854,14322,0
7887,14322,0
7953,14322,0
7986,14322,0
8052,14322,0
8085,14322,0
8184,14322,0
8250,14322,0
8283,14322,0
8316,14322,0
8349,14322,0
8382,14322,0
8415,14322,0
8448,14322,0
8481,14322,0
8580,14322,0
